transaction_id,is_suspicious_ground_truth
TXN00004658,False
TXN00004659,False
TXN00004660,False
TXN00004661,False
TXN00004662,False
TXN00004663,False
TXN00004664,False
TXN00004665,False
TXN00004666,False
TXN00004667,False
TXN00004668,False
TXN00004669,False
TXN00004670,False
TXN00004671,False
TXN00004672,False
TXN00004673,False
TXN00004674,False
TXN00004675,False
TXN00004676,False
TXN00004677,False
TXN00004678,False
TXN00004679,False
TXN00004680,False
TXN00004681,False
TXN00004682,False
TXN00004683,False
TXN00004684,False
TXN00004685,False
TXN00004686,False
TXN00004687,False
TXN00004688,False
TXN00004689,False
TXN00004690,False
TXN00004691,False
TXN00004692,False
TXN00004693,False
TXN00004694,False
TXN00004695,False
TXN00004696,False
TXN00004697,False
TXN00004698,False
TXN00004699,False
TXN00004700,False
TXN00004701,False
TXN00004702,False
TXN00004703,False
TXN00004704,False
TXN00004705,False
TXN00004706,False
TXN00004707,False
TXN00004708,False
TXN00004709,False
TXN00004710,False
TXN00004711,False
TXN00004712,False
TXN00004713,False
TXN00004714,False
TXN00004715,False
TXN00004716,False
TXN00004717,False
TXN00004718,False
TXN00004719,False
TXN00004720,False
TXN00004721,False
TXN00004722,False
TXN00004723,False
TXN00004724,False
TXN00004725,False
TXN00004726,False
TXN00004727,False
TXN00004728,False
TXN00004729,False
TXN00004730,True
TXN00004731,False
TXN00004732,False
TXN00004733,False
TXN00004734,False
TXN00004735,False
TXN00004736,False
TXN00004737,False
TXN00004738,False
TXN00004739,False
TXN00004740,False
TXN00004741,False
TXN00004742,False
TXN00004743,False
TXN00004744,False
TXN00004745,False
TXN00004746,False
TXN00004747,False
TXN00004748,False
TXN00004749,False
TXN00004750,False
TXN00004751,False
TXN00004752,False
TXN00004753,False
TXN00004754,False
TXN00004755,False
TXN00004756,False
TXN00004757,False
TXN00004758,False
TXN00004759,False
TXN00004760,False
TXN00004761,False
TXN00004762,False
TXN00004763,False
TXN00004764,False
TXN00004765,False
TXN00004766,False
TXN00004767,False
TXN00004768,False
TXN00004769,False
TXN00004770,False
TXN00004771,False
TXN00004772,False
TXN00004773,False
TXN00004774,False
TXN00004775,False
TXN00004776,False
TXN00004777,False
TXN00004778,False
TXN00004779,False
TXN00004780,False
TXN00004781,False
TXN00004782,False
TXN00004783,False
TXN00004784,False
TXN00004785,False
TXN00004786,False
TXN00004787,False
TXN00004788,False
TXN00004789,False
TXN00004790,False
TXN00004791,False
TXN00004792,False
TXN00004793,False
TXN00004794,False
TXN00004795,False
TXN00004796,False
TXN00004797,False
TXN00004798,False
TXN00004799,False
TXN00004800,False
TXN00004801,False
TXN00004802,False
TXN00004803,False
TXN00004804,False
TXN00004805,False
TXN00004806,False
TXN00004807,False
TXN00004808,False
TXN00004809,False
TXN00004810,False
TXN00004811,False
TXN00004812,False
TXN00004813,False
TXN00004814,False
TXN00004815,False
TXN00004816,False
TXN00004817,False
TXN00004818,False
TXN00004819,False
TXN00004820,False
TXN00004821,False
TXN00004822,False
TXN00004823,False
TXN00004824,False
TXN00004825,False
TXN00004826,False
TXN00004827,False
TXN00004828,True
TXN00004829,False
TXN00004830,False
TXN00004831,False
TXN00004832,False
TXN00004833,False
TXN00004834,False
TXN00004835,False
TXN00004836,False
TXN00004837,False
TXN00004838,True
TXN00004839,False
TXN00004840,False
TXN00004841,False
TXN00004842,False
TXN00004843,False
TXN00004844,False
TXN00004845,False
TXN00004846,False
TXN00004847,False
TXN00004848,False
TXN00004849,False
TXN00004850,False
TXN00004851,False
TXN00004852,False
TXN00004853,False
TXN00004854,False
TXN00004855,False
TXN00004856,False
TXN00004857,False
TXN00004858,False
TXN00004859,False
TXN00004860,False
TXN00004861,False
TXN00004862,False
TXN00004863,False
TXN00004864,False
TXN00004865,False
TXN00004866,False
TXN00004867,False
TXN00004868,False
TXN00004869,False
TXN00004870,False
TXN00004871,False
TXN00004872,False
TXN00004873,False
TXN00004874,False
TXN00004875,False
TXN00004876,False
TXN00004877,False
TXN00004878,False
TXN00004879,False
TXN00004880,False
TXN00004881,False
TXN00004882,False
TXN00004883,False
TXN00004884,False
TXN00004885,False
TXN00004886,False
TXN00004887,False
TXN00004888,False
TXN00004889,False
TXN00004890,False
TXN00004891,False
TXN00004892,False
TXN00004893,False
TXN00004894,False
TXN00004895,False
TXN00004896,False
TXN00004897,False
TXN00004898,False
TXN00004899,False
TXN00004900,False
TXN00004901,False
TXN00004902,False
TXN00004903,False
TXN00004904,False
TXN00004905,False
TXN00004906,False
TXN00004907,False
TXN00004908,False
TXN00004909,False
TXN00004910,False
TXN00004911,False
TXN00004912,False
TXN00004913,False
TXN00004914,False
TXN00004915,False
TXN00004916,False
TXN00004917,False
TXN00004918,False
TXN00004919,False
TXN00004920,False
TXN00004921,False
TXN00004922,False
TXN00004923,False
TXN00004924,False
TXN00004925,False
TXN00004926,False
TXN00004927,False
TXN00004928,False
TXN00004929,False
TXN00004930,False
TXN00004931,False
TXN00004932,True
TXN00004933,False
TXN00004934,False
TXN00004935,False
TXN00004936,False
TXN00004937,False
TXN00004938,False
TXN00004939,False
TXN00004940,False
TXN00004941,False
TXN00004942,False
TXN00004943,False
TXN00004944,False
TXN00004945,False
TXN00004946,True
TXN00004947,False
TXN00004948,False
TXN00004949,False
TXN00004950,False
TXN00004951,False
TXN00004952,False
TXN00004953,False
TXN00004954,False
TXN00004955,False
TXN00004956,False
TXN00004957,False
TXN00004958,False
TXN00004959,False
TXN00004960,False
TXN00004961,False
TXN00004962,False
TXN00004963,False
TXN00004964,False
TXN00004965,False
TXN00004966,False
TXN00004967,False
TXN00004968,False
TXN00004969,False
TXN00004970,False
TXN00004971,False
TXN00004972,False
TXN00004973,False
TXN00004974,False
TXN00004975,False
TXN00004976,False
TXN00004977,False
TXN00004978,False
TXN00004979,False
TXN00004980,False
TXN00004981,False
TXN00004982,False
TXN00004983,False
TXN00004984,False
TXN00004985,False
TXN00004986,False
TXN00004987,False
TXN00004988,False
TXN00004989,False
TXN00004990,False
TXN00004991,True
TXN00004992,False
TXN00004993,False
TXN00004994,False
TXN00004995,False
TXN00004996,False
TXN00004997,False
TXN00004998,False
TXN00004999,False
TXN00005000,False
